date,item_id,daily_consumption_units,stock_on_hand_units,stock_on_order_units,order_placed_today,order_quantity_units,stockout_today_units
2025-08-22,B08,11.0,1317.0,0.0,False,0.0,0.0
2025-08-22,B09,0.0,748.0,0.0,False,0.0,0.0
2025-08-22,B10,0.0,52.0,230.0,False,0.0,0.0
2025-08-22,B11,1.0,609.0,0.0,False,0.0,0.0
2025-08-22,B12,7.0,367.0,0.0,False,0.0,0.0
2025-08-22,C01,0.0,34.0,25.0,False,0.0,0.0
2025-08-22,C02,8.0,863.0,0.0,False,0.0,0.0
2025-08-22,C03,0.0,57.0,0.0,False,0.0,0.0
2025-08-22,C04,4.0,345.0,0.0,False,0.0,0.0
2025-08-22,C05,1.0,153.0,0.0,False,0.0,0.0
2025-08-22,C06,9.0,111.0,0.0,False,0.0,0.0
2025-08-22,C07,3.0,72.0,0.0,False,0.0,0.0
2025-08-22,C08,0.0,12.0,106.0,False,0.0,0.0
2025-08-23,A01,74.0,961.0,0.0,False,0.0,0.0
2025-08-23,A02,90.0,473.0,2512.0,False,0.0,0.0
2025-08-23,A03,12.0,549.0,0.0,False,0.0,0.0
2025-08-23,A04,3.0,204.0,0.0,False,0.0,0.0
2025-08-23,A05,16.0,3416.0,0.0,False,0.0,0.0
2025-08-23,A06,39.0,3160.0,6129.0,False,0.0,0.0
2025-08-23,A07,10.0,301.0,766.0,False,0.0,0.0
2025-08-23,A08,1.0,319.0,0.0,False,0.0,0.0
2025-08-23,A09,12.0,227.0,684.0,True,684.0,0.0
2025-08-23,A10,68.0,5893.0,0.0,False,0.0,0.0
2025-08-23,B01,0.0,208.0,0.0,False,0.0,0.0
2025-08-23,B02,4.0,722.0,0.0,False,0.0,0.0
2025-08-23,B03,1.0,344.0,0.0,False,0.0,0.0
2025-08-23,B04,3.0,794.0,0.0,False,0.0,0.0
2025-08-23,B05,2.0,266.0,0.0,False,0.0,0.0
2025-08-23,B06,2.0,1010.0,0.0,False,0.0,0.0
2025-08-23,B07,95.0,4138.0,0.0,False,0.0,0.0
2025-08-23,B08,29.0,1288.0,0.0,False,0.0,0.0
2025-08-23,B09,5.0,743.0,0.0,False,0.0,0.0
2025-08-23,B10,2.0,50.0,230.0,False,0.0,0.0
2025-08-23,B11,6.0,603.0,0.0,False,0.0,0.0
2025-08-23,B12,14.0,353.0,0.0,False,0.0,0.0
2025-08-23,C01,0.0,34.0,25.0,False,0.0,0.0
2025-08-23,C02,5.0,858.0,0.0,False,0.0,0.0
2025-08-23,C03,0.0,57.0,0.0,False,0.0,0.0
2025-08-23,C04,1.0,344.0,0.0,False,0.0,0.0
2025-08-23,C05,1.0,152.0,0.0,False,0.0,0.0
2025-08-23,C06,1.0,110.0,0.0,False,0.0,0.0
2025-08-23,C07,3.0,69.0,0.0,False,0.0,0.0
2025-08-23,C08,0.0,118.0,0.0,False,0.0,0.0
2025-08-24,A01,2.0,959.0,0.0,False,0.0,0.0
2025-08-24,A02,102.0,371.0,2512.0,False,0.0,0.0
2025-08-24,A03,8.0,541.0,0.0,False,0.0,0.0
2025-08-24,A04,1.0,203.0,0.0,False,0.0,0.0
2025-08-24,A05,57.0,3359.0,0.0,False,0.0,0.0
2025-08-24,A06,602.0,2558.0,6129.0,False,0.0,0.0
2025-08-24,A07,4.0,297.0,766.0,False,0.0,0.0
2025-08-24,A08,10.0,309.0,0.0,False,0.0,0.0
2025-08-24,A09,1.0,226.0,684.0,False,0.0,0.0
2025-08-24,A10,65.0,5828.0,0.0,False,0.0,0.0
2025-08-24,B01,4.0,204.0,0.0,False,0.0,0.0
2025-08-24,B02,1.0,721.0,0.0,False,0.0,0.0
2025-08-24,B03,5.0,339.0,0.0,False,0.0,0.0
2025-08-24,B04,0.0,794.0,0.0,False,0.0,0.0
2025-08-24,B05,1.0,265.0,0.0,False,0.0,0.0
2025-08-24,B06,10.0,1000.0,0.0,False,0.0,0.0
2025-08-24,B07,247.0,3891.0,0.0,False,0.0,0.0
2025-08-24,B08,9.0,1279.0,0.0,False,0.0,0.0
2025-08-24,B09,4.0,739.0,0.0,False,0.0,0.0
2025-08-24,B10,1.0,49.0,230.0,False,0.0,0.0
2025-08-24,B11,19.0,584.0,0.0,False,0.0,0.0
2025-08-24,B12,28.0,325.0,0.0,False,0.0,0.0
2025-08-24,C01,1.0,33.0,25.0,False,0.0,0.0
2025-08-24,C02,10.0,848.0,0.0,False,0.0,0.0
2025-08-24,C03,2.0,55.0,0.0,False,0.0,0.0
2025-08-24,C04,2.0,342.0,0.0,False,0.0,0.0
2025-08-24,C05,0.0,152.0,0.0,False,0.0,0.0
2025-08-24,C06,1.0,109.0,0.0,False,0.0,0.0
2025-08-24,C07,1.0,68.0,0.0,False,0.0,0.0
2025-08-24,C08,0.0,118.0,0.0,False,0.0,0.0
2025-08-25,A01,60.0,899.0,0.0,False,0.0,0.0
2025-08-25,A02,55.0,316.0,2512.0,False,0.0,0.0
2025-08-25,A03,9.0,532.0,0.0,False,0.0,0.0
2025-08-25,A04,3.0,200.0,0.0,False,0.0,0.0
2025-08-25,A05,159.0,3200.0,0.0,False,0.0,0.0
2025-08-25,A06,67.0,2491.0,6129.0,False,0.0,0.0
2025-08-25,A07,3.0,294.0,766.0,False,0.0,0.0
2025-08-25,A08,2.0,307.0,0.0,False,0.0,0.0
2025-08-25,A09,0.0,226.0,684.0,False,0.0,0.0
2025-08-25,A10,46.0,5782.0,0.0,False,0.0,0.0
2025-08-25,B01,2.0,202.0,0.0,False,0.0,0.0
2025-08-25,B02,4.0,717.0,0.0,False,0.0,0.0
2025-08-25,B03,2.0,337.0,0.0,False,0.0,0.0
2025-08-25,B04,5.0,789.0,0.0,False,0.0,0.0
2025-08-25,B05,0.0,265.0,0.0,False,0.0,0.0
2025-08-25,B06,5.0,995.0,0.0,False,0.0,0.0
2025-08-25,B07,14.0,3877.0,0.0,False,0.0,0.0
2025-08-25,B08,15.0,1264.0,0.0,False,0.0,0.0
2025-08-25,B09,3.0,736.0,0.0,False,0.0,0.0
2025-08-25,B10,1.0,48.0,230.0,False,0.0,0.0
2025-08-25,B11,21.0,563.0,0.0,False,0.0,0.0
2025-08-25,B12,16.0,309.0,0.0,False,0.0,0.0
2025-08-25,C01,2.0,31.0,25.0,False,0.0,0.0
2025-08-25,C02,7.0,841.0,0.0,False,0.0,0.0
2025-08-25,C03,0.0,55.0,0.0,False,0.0,0.0
2025-08-25,C04,10.0,332.0,0.0,False,0.0,0.0
2025-08-25,C05,0.0,152.0,0.0,False,0.0,0.0
2025-08-25,C06,1.0,108.0,0.0,False,0.0,0.0
2025-08-25,C07,1.0,67.0,0.0,False,0.0,0.0
2025-08-25,C08,0.0,118.0,0.0,False,0.0,0.0
2025-08-26,A01,37.0,862.0,0.0,False,0.0,0.0
2025-08-26,A02,9.0,2819.0,0.0,False,0.0,0.0
2025-08-26,A03,27.0,505.0,0.0,False,0.0,0.0
2025-08-26,A04,2.0,198.0,0.0,False,0.0,0.0
2025-08-26,A05,5.0,3195.0,0.0,False,0.0,0.0
2025-08-26,A06,17.0,2474.0,6129.0,False,0.0,0.0
2025-08-26,A07,14.0,280.0,766.0,False,0.0,0.0
2025-08-26,A08,0.0,307.0,0.0,False,0.0,0.0
2025-08-26,A09,0.0,226.0,684.0,False,0.0,0.0
2025-08-26,A10,107.0,5675.0,0.0,False,0.0,0.0
2025-08-26,B01,2.0,200.0,0.0,False,0.0,0.0
2025-08-26,B02,5.0,712.0,0.0,False,0.0,0.0
2025-08-26,B03,3.0,334.0,0.0,False,0.0,0.0
2025-08-26,B04,2.0,787.0,0.0,False,0.0,0.0
2025-08-26,B05,9.0,256.0,0.0,False,0.0,0.0
2025-08-26,B06,7.0,988.0,0.0,False,0.0,0.0
2025-08-26,B07,45.0,3832.0,0.0,False,0.0,0.0
2025-08-26,B08,28.0,1236.0,0.0,False,0.0,0.0
2025-08-26,B09,10.0,726.0,0.0,False,0.0,0.0
2025-08-26,B10,0.0,48.0,230.0,False,0.0,0.0
2025-08-26,B11,59.0,504.0,0.0,False,0.0,0.0
2025-08-26,B12,13.0,296.0,0.0,False,0.0,0.0
2025-08-26,C01,3.0,28.0,25.0,False,0.0,0.0
2025-08-26,C02,22.0,819.0,0.0,False,0.0,0.0
2025-08-26,C03,0.0,55.0,0.0,False,0.0,0.0
2025-08-26,C04,7.0,325.0,0.0,False,0.0,0.0
2025-08-26,C05,0.0,152.0,0.0,False,0.0,0.0
2025-08-26,C06,5.0,103.0,0.0,False,0.0,0.0
2025-08-26,C07,2.0,65.0,0.0,False,0.0,0.0
2025-08-26,C08,0.0,118.0,0.0,False,0.0,0.0
2025-08-27,A01,32.0,830.0,0.0,False,0.0,0.0
2025-08-27,A02,4.0,2815.0,0.0,False,0.0,0.0
2025-08-27,A03,25.0,480.0,0.0,False,0.0,0.0
2025-08-27,A04,0.0,198.0,0.0,False,0.0,0.0
2025-08-27,A05,97.0,3098.0,0.0,False,0.0,0.0
2025-08-27,A06,102.0,2372.0,6129.0,False,0.0,0.0
2025-08-27,A07,10.0,270.0,766.0,False,0.0,0.0
2025-08-27,A08,0.0,307.0,0.0,False,0.0,0.0
2025-08-27,A09,3.0,223.0,684.0,False,0.0,0.0
2025-08-27,A10,69.0,5606.0,0.0,False,0.0,0.0
2025-08-27,B01,0.0,200.0,0.0,False,0.0,0.0
2025-08-27,B02,12.0,700.0,0.0,False,0.0,0.0
2025-08-27,B03,6.0,328.0,0.0,False,0.0,0.0
2025-08-27,B04,5.0,782.0,0.0,False,0.0,0.0
2025-08-27,B05,4.0,252.0,0.0,False,0.0,0.0
2025-08-27,B06,1.0,987.0,0.0,False,0.0,0.0
2025-08-27,B07,342.0,3490.0,0.0,False,0.0,0.0
2025-08-27,B08,4.0,1232.0,0.0,False,0.0,0.0
2025-08-27,B09,4.0,722.0,0.0,False,0.0,0.0
2025-08-27,B10,1.0,47.0,230.0,False,0.0,0.0
2025-08-27,B11,2.0,502.0,0.0,False,0.0,0.0
2025-08-27,B12,18.0,278.0,0.0,False,0.0,0.0
2025-08-27,C01,0.0,28.0,25.0,False,0.0,0.0
2025-08-27,C02,2.0,817.0,0.0,False,0.0,0.0
2025-08-27,C03,0.0,55.0,0.0,False,0.0,0.0
2025-08-27,C04,1.0,324.0,0.0,False,0.0,0.0
2025-08-27,C05,4.0,148.0,0.0,False,0.0,0.0
2025-08-27,C06,5.0,98.0,0.0,False,0.0,0.0
2025-08-27,C07,0.0,65.0,0.0,False,0.0,0.0
2025-08-27,C08,0.0,118.0,0.0,False,0.0,0.0
2025-08-28,A01,120.0,710.0,0.0,False,0.0,0.0
2025-08-28,A02,38.0,2777.0,0.0,False,0.0,0.0
2025-08-28,A03,12.0,468.0,0.0,False,0.0,0.0
2025-08-28,A04,7.0,191.0,0.0,False,0.0,0.0
2025-08-28,A05,22.0,3076.0,0.0,False,0.0,0.0
2025-08-28,A06,97.0,2275.0,6129.0,False,0.0,0.0
2025-08-28,A07,15.0,255.0,766.0,False,0.0,0.0
2025-08-28,A08,7.0,300.0,0.0,False,0.0,0.0
2025-08-28,A09,0.0,223.0,684.0,False,0.0,0.0
2025-08-28,A10,331.0,5275.0,0.0,False,0.0,0.0
2025-08-28,B01,0.0,200.0,0.0,False,0.0,0.0
2025-08-28,B02,61.0,639.0,0.0,False,0.0,0.0
2025-08-28,B03,2.0,326.0,0.0,False,0.0,0.0
2025-08-28,B04,3.0,779.0,0.0,False,0.0,0.0
2025-08-28,B05,2.0,250.0,0.0,False,0.0,0.0
2025-08-28,B06,21.0,966.0,0.0,False,0.0,0.0
2025-08-28,B07,43.0,3447.0,0.0,False,0.0,0.0
2025-08-28,B08,21.0,1211.0,0.0,False,0.0,0.0
2025-08-28,B09,18.0,704.0,0.0,False,0.0,0.0
2025-08-28,B10,1.0,46.0,230.0,False,0.0,0.0
2025-08-28,B11,6.0,496.0,0.0,False,0.0,0.0
2025-08-28,B12,8.0,270.0,0.0,False,0.0,0.0
2025-08-28,C01,0.0,28.0,25.0,False,0.0,0.0
2025-08-28,C02,2.0,815.0,0.0,False,0.0,0.0
2025-08-28,C03,1.0,54.0,0.0,False,0.0,0.0
2025-08-28,C04,3.0,321.0,0.0,False,0.0,0.0
2025-08-28,C05,0.0,148.0,0.0,False,0.0,0.0
2025-08-28,C06,0.0,98.0,0.0,False,0.0,0.0
2025-08-28,C07,3.0,62.0,661.0,True,661.0,0.0
2025-08-28,C08,0.0,118.0,0.0,False,0.0,0.0
2025-08-29,A01,20.0,690.0,0.0,False,0.0,0.0
2025-08-29,A02,31.0,2746.0,0.0,False,0.0,0.0
2025-08-29,A03,23.0,445.0,0.0,False,0.0,0.0
2025-08-29,A04,2.0,189.0,0.0,False,0.0,0.0
2025-08-29,A05,147.0,2929.0,0.0,False,0.0,0.0
2025-08-29,A06,181.0,2094.0,6129.0,False,0.0,0.0
2025-08-29,A07,2.0,253.0,766.0,False,0.0,0.0
2025-08-29,A08,0.0,300.0,0.0,False,0.0,0.0
2025-08-29,A09,8.0,215.0,684.0,False,0.0,0.0
2025-08-29,A10,22.0,5253.0,0.0,False,0.0,0.0
2025-08-29,B01,3.0,197.0,0.0,False,0.0,0.0
2025-08-29,B02,8.0,631.0,0.0,False,0.0,0.0
2025-08-29,B03,5.0,321.0,0.0,False,0.0,0.0
2025-08-29,B04,8.0,771.0,0.0,False,0.0,0.0
2025-08-29,B05,0.0,250.0,0.0,False,0.0,0.0
2025-08-29,B06,9.0,957.0,0.0,False,0.0,0.0
2025-08-29,B07,64.0,3383.0,0.0,False,0.0,0.0
2025-08-29,B08,21.0,1190.0,0.0,False,0.0,0.0
2025-08-29,B09,14.0,690.0,0.0,False,0.0,0.0
2025-08-29,B10,1.0,45.0,230.0,False,0.0,0.0
2025-08-29,B11,17.0,479.0,0.0,False,0.0,0.0
2025-08-29,B12,4.0,266.0,0.0,False,0.0,0.0
2025-08-29,C01,1.0,27.0,25.0,False,0.0,0.0
2025-08-29,C02,6.0,809.0,0.0,False,0.0,0.0
2025-08-29,C03,0.0,54.0,0.0,False,0.0,0.0
2025-08-29,C04,3.0,318.0,0.0,False,0.0,0.0
2025-08-29,C05,7.0,141.0,0.0,False,0.0,0.0
2025-08-29,C06,3.0,95.0,0.0,False,0.0,0.0
2025-08-29,C07,1.0,61.0,661.0,False,0.0,0.0
2025-08-29,C08,1.0,117.0,0.0,False,0.0,0.0
2025-08-30,A01,18.0,672.0,0.0,False,0.0,0.0
2025-08-30,A02,97.0,2649.0,0.0,False,0.0,0.0
2025-08-30,A03,5.0,440.0,0.0,False,0.0,0.0
2025-08-30,A04,1.0,188.0,0.0,False,0.0,0.0
2025-08-30,A05,8.0,2921.0,0.0,False,0.0,0.0
2025-08-30,A06,46.0,2048.0,6129.0,False,0.0,0.0
2025-08-30,A07,20.0,233.0,766.0,False,0.0,0.0
2025-08-30,A08,8.0,292.0,0.0,False,0.0,0.0
2025-08-30,A09,5.0,210.0,684.0,False,0.0,0.0
2025-08-30,A10,156.0,5097.0,0.0,False,0.0,0.0
2025-08-30,B01,0.0,197.0,0.0,False,0.0,0.0
2025-08-30,B02,8.0,623.0,0.0,False,0.0,0.0
2025-08-30,B03,3.0,318.0,0.0,False,0.0,0.0
2025-08-30,B04,1.0,770.0,0.0,False,0.0,0.0
2025-08-30,B05,1.0,249.0,0.0,False,0.0,0.0
2025-08-30,B06,6.0,951.0,0.0,False,0.0,0.0
2025-08-30,B07,17.0,3366.0,0.0,False,0.0,0.0
2025-08-30,B08,19.0,1171.0,0.0,False,0.0,0.0
2025-08-30,B09,14.0,676.0,0.0,False,0.0,0.0
2025-08-30,B10,1.0,44.0,230.0,False,0.0,0.0
2025-08-30,B11,16.0,463.0,0.0,False,0.0,0.0
2025-08-30,B12,1.0,265.0,0.0,False,0.0,0.0
2025-08-30,C01,0.0,27.0,25.0,False,0.0,0.0
2025-08-30,C02,1.0,808.0,0.0,False,0.0,0.0
2025-08-30,C03,1.0,53.0,0.0,False,0.0,0.0
2025-08-30,C04,2.0,316.0,0.0,False,0.0,0.0
2025-08-30,C05,0.0,141.0,0.0,False,0.0,0.0
2025-08-30,C06,0.0,95.0,0.0,False,0.0,0.0
2025-08-30,C07,1.0,60.0,661.0,False,0.0,0.0
2025-08-30,C08,0.0,117.0,0.0,False,0.0,0.0
2025-08-31,A01,16.0,656.0,0.0,False,0.0,0.0
2025-08-31,A02,27.0,2622.0,0.0,False,0.0,0.0
2025-08-31,A03,0.0,440.0,0.0,False,0.0,0.0
2025-08-31,A04,0.0,188.0,0.0,False,0.0,0.0
2025-08-31,A05,7.0,2914.0,0.0,False,0.0,0.0
2025-08-31,A06,134.0,8043.0,0.0,False,0.0,0.0
2025-08-31,A07,10.0,223.0,766.0,False,0.0,0.0
2025-08-31,A08,9.0,283.0,0.0,False,0.0,0.0
2025-08-31,A09,1.0,209.0,684.0,False,0.0,0.0
2025-08-31,A10,77.0,5020.0,0.0,False,0.0,0.0
2025-08-31,B01,0.0,197.0,0.0,False,0.0,0.0
2025-08-31,B02,5.0,618.0,0.0,False,0.0,0.0
2025-08-31,B03,0.0,318.0,0.0,False,0.0,0.0
2025-08-31,B04,1.0,769.0,0.0,False,0.0,0.0
2025-08-31,B05,1.0,248.0,0.0,False,0.0,0.0
2025-08-31,B06,21.0,930.0,0.0,False,0.0,0.0
2025-08-31,B07,41.0,3325.0,0.0,False,0.0,0.0
2025-08-31,B08,1.0,1170.0,0.0,False,0.0,0.0
2025-08-31,B09,6.0,670.0,0.0,False,0.0,0.0
2025-08-31,B10,1.0,43.0,230.0,False,0.0,0.0
2025-08-31,B11,2.0,461.0,0.0,False,0.0,0.0
2025-08-31,B12,21.0,244.0,0.0,False,0.0,0.0
2025-08-31,C01,0.0,27.0,25.0,False,0.0,0.0
2025-08-31,C02,1.0,807.0,0.0,False,0.0,0.0
2025-08-31,C03,0.0,53.0,0.0,False,0.0,0.0
2025-08-31,C04,1.0,315.0,0.0,False,0.0,0.0
2025-08-31,C05,1.0,140.0,0.0,False,0.0,0.0
2025-08-31,C06,0.0,95.0,0.0,False,0.0,0.0
2025-08-31,C07,0.0,60.0,661.0,False,0.0,0.0
2025-08-31,C08,0.0,117.0,0.0,False,0.0,0.0
2025-09-01,A01,47.0,609.0,0.0,False,0.0,0.0
2025-09-01,A02,94.0,2528.0,0.0,False,0.0,0.0
2025-09-01,A03,1.0,439.0,0.0,False,0.0,0.0
2025-09-01,A04,3.0,185.0,0.0,False,0.0,0.0
2025-09-01,A05,18.0,2896.0,0.0,False,0.0,0.0
2025-09-01,A06,343.0,7700.0,0.0,False,0.0,0.0
2025-09-01,A07,13.0,976.0,0.0,False,0.0,0.0
2025-09-01,A08,3.0,280.0,0.0,False,0.0,0.0
2025-09-01,A09,11.0,198.0,684.0,False,0.0,0.0
2025-09-01,A10,74.0,4946.0,0.0,False,0.0,0.0
2025-09-01,B01,10.0,187.0,0.0,False,0.0,0.0
2025-09-01,B02,4.0,614.0,0.0,False,0.0,0.0
2025-09-01,B03,10.0,308.0,0.0,False,0.0,0.0
2025-09-01,B04,4.0,765.0,0.0,False,0.0,0.0
2025-09-01,B05,0.0,248.0,0.0,False,0.0,0.0
2025-09-01,B06,10.0,920.0,0.0,False,0.0,0.0
2025-09-01,B07,32.0,3293.0,0.0,False,0.0,0.0
2025-09-01,B08,10.0,1160.0,0.0,False,0.0,0.0
2025-09-01,B09,20.0,650.0,0.0,False,0.0,0.0
2025-09-01,B10,4.0,39.0,230.0,False,0.0,0.0
2025-09-01,B11,48.0,413.0,0.0,False,0.0,0.0
2025-09-01,B12,6.0,238.0,0.0,False,0.0,0.0
2025-09-01,C01,0.0,27.0,25.0,False,0.0,0.0
2025-09-01,C02,14.0,793.0,0.0,False,0.0,0.0
2025-09-01,C03,0.0,53.0,0.0,False,0.0,0.0
2025-09-01,C04,0.0,315.0,0.0,False,0.0,0.0
2025-09-01,C05,3.0,137.0,0.0,False,0.0,0.0
2025-09-01,C06,4.0,91.0,0.0,False,0.0,0.0
2025-09-01,C07,3.0,57.0,661.0,False,0.0,0.0
2025-09-01,C08,1.0,116.0,0.0,False,0.0,0.0
2025-09-02,A01,25.0,584.0,0.0,False,0.0,0.0
2025-09-02,A02,148.0,2380.0,0.0,False,0.0,0.0
2025-09-02,A03,1.0,438.0,0.0,False,0.0,0.0
2025-09-02,A04,5.0,180.0,0.0,False,0.0,0.0
2025-09-02,A05,67.0,2829.0,0.0,False,0.0,0.0
2025-09-02,A06,230.0,7470.0,0.0,False,0.0,0.0
2025-09-02,A07,1.0,975.0,0.0,False,0.0,0.0
2025-09-02,A08,14.0,266.0,0.0,False,0.0,0.0
2025-09-02,A09,4.0,194.0,684.0,False,0.0,0.0
2025-09-02,A10,12.0,4934.0,0.0,False,0.0,0.0
2025-09-02,B01,1.0,186.0,0.0,False,0.0,0.0
2025-09-02,B02,16.0,598.0,0.0,False,0.0,0.0
2025-09-02,B03,2.0,306.0,0.0,False,0.0,0.0
2025-09-02,B04,2.0,763.0,0.0,False,0.0,0.0
2025-09-02,B05,0.0,248.0,0.0,False,0.0,0.0
2025-09-02,B06,28.0,892.0,0.0,False,0.0,0.0
2025-09-02,B07,38.0,3255.0,0.0,False,0.0,0.0
2025-09-02,B08,19.0,1141.0,0.0,False,0.0,0.0
2025-09-02,B09,3.0,647.0,0.0,False,0.0,0.0
2025-09-02,B10,4.0,35.0,230.0,False,0.0,0.0
2025-09-02,B11,7.0,406.0,0.0,False,0.0,0.0
2025-09-02,B12,21.0,217.0,0.0,False,0.0,0.0
2025-09-02,C01,0.0,27.0,25.0,False,0.0,0.0
2025-09-02,C02,2.0,791.0,0.0,False,0.0,0.0
2025-09-02,C03,1.0,52.0,0.0,False,0.0,0.0
2025-09-02,C04,4.0,311.0,0.0,False,0.0,0.0
2025-09-02,C05,1.0,136.0,0.0,False,0.0,0.0
2025-09-02,C06,1.0,90.0,0.0,False,0.0,0.0
2025-09-02,C07,2.0,55.0,661.0,False,0.0,0.0
2025-09-02,C08,1.0,115.0,0.0,False,0.0,0.0
2025-09-03,A01,34.0,550.0,0.0,False,0.0,0.0
2025-09-03,A02,106.0,2274.0,0.0,False,0.0,0.0
2025-09-03,A03,9.0,429.0,0.0,False,0.0,0.0
2025-09-03,A04,0.0,180.0,0.0,False,0.0,0.0
2025-09-03,A05,69.0,2760.0,0.0,False,0.0,0.0
2025-09-03,A06,140.0,7330.0,0.0,False,0.0,0.0
2025-09-03,A07,9.0,966.0,0.0,False,0.0,0.0
2025-09-03,A08,5.0,261.0,0.0,False,0.0,0.0
2025-09-03,A09,10.0,184.0,684.0,False,0.0,0.0
2025-09-03,A10,56.0,4878.0,0.0,False,0.0,0.0
2025-09-03,B01,2.0,184.0,0.0,False,0.0,0.0
2025-09-03,B02,16.0,582.0,0.0,False,0.0,0.0
2025-09-03,B03,25.0,281.0,0.0,False,0.0,0.0
2025-09-03,B04,5.0,758.0,0.0,False,0.0,0.0
2025-09-03,B05,1.0,247.0,0.0,False,0.0,0.0
2025-09-03,B06,25.0,867.0,0.0,False,0.0,0.0
2025-09-03,B07,3.0,3252.0,0.0,False,0.0,0.0
2025-09-03,B08,2.0,1139.0,0.0,False,0.0,0.0
2025-09-03,B09,5.0,642.0,0.0,False,0.0,0.0
2025-09-03,B10,0.0,35.0,230.0,False,0.0,0.0
2025-09-03,B11,1.0,405.0,0.0,False,0.0,0.0
2025-09-03,B12,5.0,212.0,0.0,False,0.0,0.0
2025-09-03,C01,0.0,27.0,25.0,False,0.0,0.0
2025-09-03,C02,10.0,781.0,0.0,False,0.0,0.0
2025-09-03,C03,0.0,52.0,0.0,False,0.0,0.0
2025-09-03,C04,0.0,311.0,0.0,False,0.0,0.0
2025-09-03,C05,3.0,133.0,0.0,False,0.0,0.0
2025-09-03,C06,0.0,90.0,0.0,False,0.0,0.0
2025-09-03,C07,7.0,48.0,661.0,False,0.0,0.0
2025-09-03,C08,2.0,113.0,0.0,False,0.0,0.0
2025-09-04,A01,63.0,487.0,1137.0,True,1137.0,0.0
2025-09-04,A02,87.0,2187.0,0.0,False,0.0,0.0
2025-09-04,A03,15.0,414.0,0.0,False,0.0,0.0
2025-09-04,A04,2.0,178.0,0.0,False,0.0,0.0
2025-09-04,A05,24.0,2736.0,0.0,False,0.0,0.0
2025-09-04,A06,90.0,7240.0,0.0,False,0.0,0.0
2025-09-04,A07,66.0,900.0,0.0,False,0.0,0.0
2025-09-04,A08,0.0,261.0,0.0,False,0.0,0.0
2025-09-04,A09,1.0,183.0,684.0,False,0.0,0.0
2025-09-04,A10,146.0,4732.0,0.0,False,0.0,0.0
2025-09-04,B01,1.0,183.0,0.0,False,0.0,0.0
2025-09-04,B02,31.0,551.0,0.0,False,0.0,0.0
2025-09-04,B03,0.0,281.0,0.0,False,0.0,0.0
2025-09-04,B04,3.0,755.0,0.0,False,0.0,0.0
2025-09-04,B05,0.0,247.0,0.0,False,0.0,0.0
2025-09-04,B06,19.0,848.0,0.0,False,0.0,0.0
2025-09-04,B07,76.0,3176.0,0.0,False,0.0,0.0
2025-09-04,B08,31.0,1108.0,0.0,False,0.0,0.0
2025-09-04,B09,2.0,640.0,0.0,False,0.0,0.0
2025-09-04,B10,1.0,34.0,230.0,False,0.0,0.0
2025-09-04,B11,11.0,394.0,0.0,False,0.0,0.0
2025-09-04,B12,11.0,201.0,1090.0,True,1090.0,0.0
2025-09-04,C01,0.0,27.0,25.0,False,0.0,0.0
2025-09-04,C02,7.0,774.0,0.0,False,0.0,0.0
2025-09-04,C03,0.0,52.0,0.0,False,0.0,0.0
2025-09-04,C04,0.0,311.0,0.0,False,0.0,0.0
2025-09-04,C05,0.0,133.0,0.0,False,0.0,0.0
2025-09-04,C06,0.0,90.0,0.0,False,0.0,0.0
2025-09-04,C07,16.0,32.0,661.0,False,0.0,0.0
2025-09-04,C08,1.0,112.0,0.0,False,0.0,0.0
2025-09-05,A01,25.0,462.0,1137.0,False,0.0,0.0
2025-09-05,A02,1.0,2186.0,0.0,False,0.0,0.0
2025-09-05,A03,10.0,404.0,0.0,False,0.0,0.0
2025-09-05,A04,10.0,168.0,0.0,False,0.0,0.0
2025-09-05,A05,118.0,2618.0,0.0,False,0.0,0.0
2025-09-05,A06,122.0,7118.0,0.0,False,0.0,0.0
2025-09-05,A07,28.0,872.0,0.0,False,0.0,0.0
2025-09-05,A08,3.0,258.0,0.0,False,0.0,0.0
2025-09-05,A09,7.0,176.0,684.0,False,0.0,0.0
2025-09-05,A10,107.0,4625.0,0.0,False,0.0,0.0
2025-09-05,B01,3.0,180.0,0.0,False,0.0,0.0
2025-09-05,B02,37.0,514.0,0.0,False,0.0,0.0
2025-09-05,B03,4.0,277.0,0.0,False,0.0,0.0
2025-09-05,B04,5.0,750.0,0.0,False,0.0,0.0
2025-09-05,B05,2.0,245.0,0.0,False,0.0,0.0
2025-09-05,B06,1.0,847.0,0.0,False,0.0,0.0
2025-09-05,B07,77.0,3099.0,0.0,False,0.0,0.0
2025-09-05,B08,28.0,1080.0,0.0,False,0.0,0.0
2025-09-05,B09,0.0,640.0,0.0,False,0.0,0.0
2025-09-05,B10,1.0,33.0,230.0,False,0.0,0.0
2025-09-05,B11,0.0,394.0,0.0,False,0.0,0.0
2025-09-05,B12,21.0,180.0,1090.0,False,0.0,0.0
2025-09-05,C01,2.0,25.0,25.0,False,0.0,0.0
2025-09-05,C02,1.0,773.0,0.0,False,0.0,0.0
2025-09-05,C03,2.0,50.0,0.0,False,0.0,0.0
2025-09-05,C04,2.0,309.0,0.0,False,0.0,0.0
2025-09-05,C05,5.0,128.0,0.0,False,0.0,0.0
2025-09-05,C06,2.0,88.0,0.0,False,0.0,0.0
2025-09-05,C07,5.0,27.0,661.0,False,0.0,0.0
