date,item_id,daily_consumption_units,recorded_stock_on_hand_units,stock_on_order_units,order_placed_today,stockout_today_units,expiry_today_units
2025-06-19,A06,56,4990.0,5931.0,False,0,1
2025-06-19,A07,1,1148.0,0.0,False,0,0
2025-06-19,A08,3,162.0,0.0,False,0,0
2025-06-19,A09,1,863.0,0.0,False,0,0
2025-06-19,A10,0,200.0,8021.0,False,0,0
2025-06-19,B01,4,127.0,350.0,False,0,0
2025-06-19,B02,5,1921.0,0.0,False,0,0
2025-06-19,B03,9,77.0,749.0,False,0,0
2025-06-19,B04,2,416.0,0.0,False,0,0
2025-06-19,B05,1,360.0,0.0,False,0,0
2025-06-19,B06,0,1138.5,0.0,False,0,0
2025-06-19,B07,208,3481.0,5088.0,False,0,1
2025-06-19,B08,3,2039.0,0.0,False,0,0
2025-06-19,B09,2,753.4,0.0,False,0,0
2025-06-19,B10,0,160.0,0.0,False,0,0
2025-06-19,B11,10,633.0,0.0,False,0,0
2025-06-19,B12,8,1687.0,0.0,False,0,0
2025-06-19,C01,1,0.0,68.0,False,1,0
2025-06-19,C02,0,231.5,0.0,False,0,0
2025-06-19,C03,0,99.0,0.0,False,0,0
2025-06-19,C04,0,240.0,0.0,False,0,0
2025-06-19,C05,0,171.0,0.0,False,0,0
2025-06-19,C06,3,243.0,0.0,False,0,0
2025-06-19,C07,0,186.0,0.0,False,0,0
2025-06-19,C08,0,27.0,0.0,False,0,0
2025-06-20,A01,19,711.0,2173.0,False,0,0
2025-06-20,A02,74,3618.0,2460.0,False,0,1
2025-06-20,A03,3,642.0,0.0,False,0,0
2025-06-20,A04,0,344.0,0.0,False,0,0
2025-06-20,A05,116,4263.0,3509.0,False,0,1
2025-06-20,A06,162,4827.0,11905.0,True,0,1
2025-06-20,A07,21,1127.0,0.0,False,0,0
2025-06-20,A08,0,162.0,0.0,False,0,0
2025-06-20,A09,10,853.0,0.0,False,0,0
2025-06-20,A10,64,136.0,15813.0,True,0,0
2025-06-20,B01,0,127.0,350.0,False,0,0
2025-06-20,B02,20,1901.0,0.0,False,0,0
2025-06-20,B03,6,71.0,749.0,False,0,0
2025-06-20,B04,2,414.0,0.0,False,0,0
2025-06-20,B05,1,359.0,0.0,False,0,0
2025-06-20,B06,0,1002.0,0.0,False,0,0
2025-06-20,B07,384,3209.1,5088.0,False,0,1
2025-06-20,B08,143,1896.0,0.0,False,0,0
2025-06-20,B09,3,745.0,0.0,False,0,0
2025-06-20,B10,1,159.0,0.0,False,0,0
2025-06-20,B11,75,558.0,0.0,False,0,0
2025-06-20,B12,15,1672.0,0.0,False,0,0
2025-06-20,C01,2,0.0,68.0,False,2,0
2025-06-20,C02,6,221.0,0.0,False,0,0
2025-06-20,C03,2,90.5,0.0,False,0,0
2025-06-20,C04,0,240.0,0.0,False,0,0
2025-06-20,C05,1,172.0,0.0,False,0,0
2025-06-20,C06,0,243.0,0.0,False,0,0
2025-06-20,C07,3,183.0,0.0,False,0,0
2025-06-20,C08,0,27.0,0.0,False,0,0
2025-06-21,A01,7,704.0,2173.0,False,0,0
2025-06-21,A02,153,3464.0,2460.0,False,0,1
2025-06-21,A03,0,712.8,0.0,False,0,0
2025-06-21,A04,7,337.0,0.0,False,0,0
2025-06-21,A05,161,4101.0,3509.0,False,0,1
2025-06-21,A06,369,4457.0,11905.0,False,0,1
2025-06-21,A07,0,1127.0,0.0,False,0,0
2025-06-21,A08,1,161.0,0.0,False,0,0
2025-06-21,A09,26,827.0,0.0,False,0,0
2025-06-21,A10,199,0.0,15813.0,False,63,0
2025-06-21,B01,0,127.0,350.0,False,0,0
2025-06-21,B02,1,1900.0,0.0,False,0,0
2025-06-21,B03,0,71.0,749.0,False,0,0
2025-06-21,B04,0,414.0,0.0,False,0,0
2025-06-21,B05,2,357.0,0.0,False,0,0
2025-06-21,B06,3,999.0,0.0,False,0,0
2025-06-21,B07,124,2971.0,5088.0,False,0,1
2025-06-21,B08,1,1895.0,0.0,False,0,0
2025-06-21,B09,0,745.0,0.0,False,0,0
2025-06-21,B10,2,157.0,0.0,False,0,0
2025-06-21,B11,11,547.0,0.0,False,0,0
2025-06-21,B12,26,1646.0,0.0,False,0,0
2025-06-21,C01,0,0.0,68.0,False,0,0
2025-06-21,C02,3,218.0,0.0,False,0,0
2025-06-21,C03,0,97.0,0.0,False,0,0
2025-06-21,C04,5,235.0,0.0,False,0,0
2025-06-21,C05,0,170.0,0.0,False,0,0
2025-06-21,C06,1,242.0,0.0,False,0,0
2025-06-21,C07,2,181.0,0.0,False,0,0
2025-06-21,C08,2,25.0,0.0,False,0,0
2025-06-22,A01,18,686.0,2173.0,False,0,0
2025-06-22,A02,51,3101.2,2460.0,False,0,1
2025-06-22,A03,14,628.0,0.0,False,0,0
2025-06-22,A04,0,337.0,0.0,False,0,0
2025-06-22,A05,60,4040.0,3509.0,False,0,1
2025-06-22,A06,24,4432.0,11905.0,False,0,1
2025-06-22,A07,0,1127.0,0.0,False,0,0
2025-06-22,A08,6,155.0,0.0,False,0,0
2025-06-22,A09,11,816.0,0.0,False,0,0
2025-06-22,A10,62,0.0,15813.0,False,62,0
2025-06-22,B01,1,138.9,350.0,False,0,0
2025-06-22,B02,1,1899.0,0.0,False,0,0
2025-06-22,B03,0,71.0,749.0,False,0,0
2025-06-22,B04,1,413.0,0.0,False,0,0
2025-06-22,B05,5,344.3,0.0,False,0,0
2025-06-22,B06,0,999.0,0.0,False,0,0
2025-06-22,B07,31,2939.0,5088.0,False,0,1
2025-06-22,B08,0,1895.0,0.0,False,0,0
2025-06-22,B09,8,737.0,0.0,False,0,0
2025-06-22,B10,2,155.0,0.0,False,0,0
2025-06-22,B11,15,532.0,0.0,False,0,0
2025-06-22,B12,18,1628.0,0.0,False,0,0
2025-06-22,C01,0,0.0,68.0,False,0,0
2025-06-22,C02,1,217.0,0.0,False,0,0
2025-06-22,C03,0,106.8,0.0,False,0,0
2025-06-22,C04,5,230.0,0.0,False,0,0
2025-06-22,C05,0,170.0,0.0,False,0,0
2025-06-22,C06,1,241.0,0.0,False,0,0
2025-06-22,C07,0,181.0,0.0,False,0,0
2025-06-22,C08,0,25.0,0.0,False,0,0
2025-06-23,A01,0,686.0,2173.0,False,0,0
2025-06-23,A02,42,3369.0,2460.0,False,0,1
2025-06-23,A03,26,602.0,0.0,False,0,0
2025-06-23,A04,0,337.0,0.0,False,0,0
2025-06-23,A05,20,4019.0,3509.0,False,0,1
2025-06-23,A06,12,4419.0,11905.0,False,0,1
2025-06-23,A07,2,1125.0,0.0,False,0,0
2025-06-23,A08,0,155.0,0.0,False,0,0
2025-06-23,A09,3,813.0,0.0,False,0,0
2025-06-23,A10,203,0.0,15813.0,False,203,0
2025-06-23,B01,1,125.0,350.0,False,0,0
2025-06-23,B02,1,1802.2,0.0,False,0,0
2025-06-23,B03,15,56.0,749.0,False,0,0
2025-06-23,B04,0,371.0,0.0,False,0,0
2025-06-23,B05,0,352.0,0.0,False,0,0
2025-06-23,B06,0,999.0,0.0,False,0,0
2025-06-23,B07,21,2917.0,5088.0,False,0,1
2025-06-23,B08,7,1888.0,0.0,False,0,0
2025-06-23,B09,0,668.6,0.0,False,0,0
2025-06-23,B10,2,153.0,0.0,False,0,0
2025-06-23,B11,1,470.5,0.0,False,0,0
2025-06-23,B12,18,1610.0,0.0,False,0,0
2025-06-23,C01,1,0.0,68.0,False,1,0
2025-06-23,C02,0,217.0,0.0,False,0,0
2025-06-23,C03,1,96.0,0.0,False,0,0
2025-06-23,C04,0,234.4,0.0,False,0,0
2025-06-23,C05,1,169.0,0.0,False,0,0
2025-06-23,C06,0,241.0,0.0,False,0,0
2025-06-23,C07,3,198.0,0.0,False,0,0
2025-06-23,C08,0,25.0,0.0,False,0,0
2025-06-24,A01,15,671.0,2173.0,False,0,0
2025-06-24,A02,21,3581.5,2460.0,False,0,1
2025-06-24,A03,9,593.0,0.0,False,0,0
2025-06-24,A04,0,337.0,0.0,False,0,0
2025-06-24,A05,4,4014.0,3509.0,False,0,1
2025-06-24,A06,66,4120.8,11905.0,False,0,1
2025-06-24,A07,11,1179.6,0.0,False,0,0
2025-06-24,A08,16,139.0,0.0,False,0,0
2025-06-24,A09,11,802.0,0.0,False,0,0
2025-06-24,A10,20,0.0,15813.0,False,20,0
2025-06-24,B01,3,122.0,350.0,False,0,0
2025-06-24,B02,2,1782.8,0.0,False,0,0
2025-06-24,B03,0,56.0,749.0,False,0,0
2025-06-24,B04,3,410.0,0.0,False,0,0
2025-06-24,B05,1,351.0,0.0,False,0,0
2025-06-24,B06,0,999.0,0.0,False,0,0
2025-06-24,B07,375,2541.0,5088.0,False,0,1
2025-06-24,B08,0,1888.0,0.0,False,0,0
2025-06-24,B09,3,734.0,0.0,False,0,0
2025-06-24,B10,3,150.0,0.0,False,0,0
2025-06-24,B11,16,515.0,0.0,False,0,0
2025-06-24,B12,0,1610.0,0.0,False,0,0
2025-06-24,C01,1,0.0,68.0,False,1,0
2025-06-24,C02,2,215.0,0.0,False,0,0
2025-06-24,C03,0,96.0,0.0,False,0,0
2025-06-24,C04,0,230.0,0.0,False,0,0
2025-06-24,C05,1,168.0,0.0,False,0,0
2025-06-24,C06,2,239.0,0.0,False,0,0
2025-06-24,C07,0,178.0,0.0,False,0,0
2025-06-24,C08,0,22.1,0.0,False,0,0
2025-06-25,A01,7,643.4,2173.0,False,0,0
2025-06-25,A02,32,3314.0,2460.0,False,0,1
2025-06-25,A03,3,590.0,0.0,False,0,0
2025-06-25,A04,0,337.0,0.0,False,0,0
2025-06-25,A05,75,3938.0,3509.0,False,0,1
2025-06-25,A06,21,4330.0,11905.0,False,0,1
2025-06-25,A07,12,1102.0,0.0,False,0,0
2025-06-25,A08,0,139.0,0.0,False,0,0
2025-06-25,A09,11,791.0,0.0,False,0,0
2025-06-25,A10,69,0.0,15813.0,False,69,0
2025-06-25,B01,1,121.0,350.0,False,0,0
2025-06-25,B02,67,1829.0,0.0,False,0,0
2025-06-25,B03,1,55.0,749.0,False,0,0
2025-06-25,B04,2,408.0,0.0,False,0,0
2025-06-25,B05,0,351.0,0.0,False,0,0
2025-06-25,B06,1,998.0,0.0,False,0,0
2025-06-25,B07,37,2590.5,5088.0,False,0,1
2025-06-25,B08,12,1876.0,0.0,False,0,0
2025-06-25,B09,11,723.0,0.0,False,0,0
2025-06-25,B10,3,147.0,0.0,False,0,0
2025-06-25,B11,0,516.6,0.0,False,0,0
2025-06-25,B12,5,1605.0,0.0,False,0,0
2025-06-25,C01,1,0.0,68.0,False,1,0
2025-06-25,C02,3,212.0,0.0,False,0,0
2025-06-25,C03,0,96.0,0.0,False,0,0
2025-06-25,C04,5,233.5,0.0,False,0,0
2025-06-25,C05,0,168.0,0.0,False,0,0
2025-06-25,C06,0,239.0,0.0,False,0,0
2025-06-25,C07,1,177.0,0.0,False,0,0
2025-06-25,C08,1,24.0,0.0,False,0,0
2025-06-26,A01,2,662.0,2173.0,False,0,0
2025-06-26,A02,33,3280.0,2460.0,False,0,1
2025-06-26,A03,11,579.0,0.0,False,0,0
2025-06-26,A04,0,337.0,0.0,False,0,0
2025-06-26,A05,85,3852.0,3509.0,False,0,1
2025-06-26,A06,11,4318.0,11905.0,False,0,1
2025-06-26,A07,7,1095.0,0.0,False,0,0
2025-06-26,A08,4,118.0,0.0,False,0,0
2025-06-26,A09,11,780.0,0.0,False,0,0
2025-06-26,A10,3,0.0,15813.0,False,3,0
2025-06-26,B01,2,119.0,350.0,False,0,0
2025-06-26,B02,11,1818.0,0.0,False,0,0
2025-06-26,B03,24,31.0,749.0,False,0,0
2025-06-26,B04,3,405.0,0.0,False,0,0
2025-06-26,B05,0,351.0,0.0,False,0,0
2025-06-26,B06,13,985.0,0.0,False,0,0
2025-06-26,B07,46,2456.0,5088.0,False,0,1
2025-06-26,B08,13,1863.0,0.0,False,0,0
2025-06-26,B09,5,718.0,0.0,False,0,0
2025-06-26,B10,0,131.8,0.0,False,0,0
2025-06-26,B11,14,501.0,0.0,False,0,0
2025-06-26,B12,3,1602.0,0.0,False,0,0
2025-06-26,C01,0,0.0,68.0,False,0,0
2025-06-26,C02,7,205.0,0.0,False,0,0
2025-06-26,C03,0,96.0,0.0,False,0,0
2025-06-26,C04,3,194.7,0.0,False,0,0
2025-06-26,C05,0,168.0,0.0,False,0,0
2025-06-26,C06,3,236.0,0.0,False,0,0
2025-06-26,C07,2,175.0,0.0,False,0,0
2025-06-26,C08,0,24.0,0.0,False,0,0
2025-06-27,A01,75,587.0,2173.0,False,0,0
2025-06-27,A02,180,3099.0,2460.0,False,0,1
2025-06-27,A03,38,462.3,863.0,True,0,0
2025-06-27,A04,3,334.0,0.0,False,0,0
2025-06-27,A05,69,3541.7,3509.0,False,0,1
2025-06-27,A06,285,4032.0,11905.0,False,0,1
2025-06-27,A07,7,1088.0,0.0,False,0,0
2025-06-27,A08,20,115.0,0.0,False,0,0
2025-06-27,A09,8,772.0,0.0,False,0,0
2025-06-27,A10,5,0.0,15813.0,False,5,0
2025-06-27,B01,0,119.0,350.0,False,0,0
2025-06-27,B02,1,1817.0,0.0,False,0,0
2025-06-27,B03,5,26.0,749.0,False,0,0
2025-06-27,B04,0,405.0,0.0,False,0,0
2025-06-27,B05,2,349.0,0.0,False,0,0
2025-06-27,B06,23,962.0,0.0,False,0,0
2025-06-27,B07,364,2092.0,5088.0,False,0,0
2025-06-27,B08,3,1860.0,0.0,False,0,0
2025-06-27,B09,1,717.0,0.0,False,0,0
2025-06-27,B10,3,144.0,0.0,False,0,0
2025-06-27,B11,0,501.0,0.0,False,0,0
2025-06-27,B12,4,1598.0,0.0,False,0,0
2025-06-27,C01,0,0.0,68.0,False,0,0
2025-06-27,C02,13,192.0,0.0,False,0,0
2025-06-27,C03,1,93.4,0.0,False,0,0
2025-06-27,C04,2,220.0,0.0,False,0,0
2025-06-27,C05,0,160.7,0.0,False,0,0
2025-06-27,C06,4,232.0,0.0,False,0,0
2025-06-27,C07,7,168.0,0.0,False,0,0
2025-06-27,C08,0,24.0,0.0,False,0,0
2025-06-28,A01,17,570.0,2173.0,False,0,0
2025-06-28,A02,121,2957.8,2460.0,False,0,1
2025-06-28,A03,8,533.0,863.0,False,0,0
2025-06-28,A04,2,332.0,0.0,False,0,0
2025-06-28,A05,48,3733.0,3509.0,False,0,1
2025-06-28,A06,67,3964.0,11905.0,False,0,1
2025-06-28,A07,28,1060.0,0.0,False,0,0
2025-06-28,A08,2,113.0,0.0,False,0,0
2025-06-28,A09,5,767.0,0.0,False,0,0
2025-06-28,A10,21,0.0,15813.0,False,21,0
2025-06-28,B01,2,117.0,350.0,False,0,0
2025-06-28,B02,5,2018.0,0.0,False,0,0
2025-06-28,B03,1,25.0,749.0,False,0,0
2025-06-28,B04,0,405.0,0.0,False,0,0
2025-06-28,B05,2,347.0,0.0,False,0,0
2025-06-28,B06,0,962.0,0.0,False,0,0
2025-06-28,B07,97,1995.0,5088.0,False,0,0
2025-06-28,B08,1,1859.0,0.0,False,0,0
2025-06-28,B09,9,708.0,0.0,False,0,0
2025-06-28,B10,2,142.0,0.0,False,0,0
2025-06-28,B11,13,488.0,0.0,False,0,0
2025-06-28,B12,1,1597.0,0.0,False,0,0
2025-06-28,C01,0,0.0,68.0,False,0,0
2025-06-28,C02,1,191.0,0.0,False,0,0
2025-06-28,C03,0,95.0,0.0,False,0,0
2025-06-28,C04,0,220.0,0.0,False,0,0
2025-06-28,C05,0,168.0,0.0,False,0,0
2025-06-28,C06,0,232.0,0.0,False,0,0
2025-06-28,C07,3,165.0,0.0,False,0,0
2025-06-28,C08,1,23.0,0.0,False,0,0
2025-06-29,A01,12,1648.0,1083.0,False,0,0
2025-06-29,A02,83,2893.0,2460.0,False,0,1
2025-06-29,A03,0,533.0,863.0,False,0,0
2025-06-29,A04,0,332.0,0.0,False,0,0
2025-06-29,A05,5,3727.0,3509.0,False,0,1
2025-06-29,A06,132,3831.0,11905.0,False,0,1
2025-06-29,A07,10,1050.0,0.0,False,0,0
2025-06-29,A08,0,113.0,0.0,False,0,0
2025-06-29,A09,3,764.0,0.0,False,0,0
2025-06-29,A10,7,0.0,15813.0,False,7,0
2025-06-29,B01,0,117.0,350.0,False,0,0
2025-06-29,B02,11,1965.4,0.0,False,0,0
2025-06-29,B03,5,20.0,749.0,False,0,0
2025-06-29,B04,1,404.0,0.0,False,0,0
2025-06-29,B05,1,302.0,0.0,False,0,0
2025-06-29,B06,0,962.0,0.0,False,0,0
2025-06-29,B07,98,1897.0,5088.0,False,0,0
2025-06-29,B08,10,1849.0,0.0,False,0,0
2025-06-29,B09,6,702.0,0.0,False,0,0
2025-06-29,B10,3,139.0,0.0,False,0,0
2025-06-29,B11,1,487.0,0.0,False,0,0
2025-06-29,B12,22,1611.9,0.0,False,0,0
2025-06-29,C01,1,0.0,68.0,False,1,0
2025-06-29,C02,6,200.9,0.0,False,0,0
2025-06-29,C03,0,95.0,0.0,False,0,0
2025-06-29,C04,0,220.0,0.0,False,0,0
2025-06-29,C05,0,168.0,0.0,False,0,0
2025-06-29,C06,4,228.0,0.0,False,0,0
2025-06-29,C07,5,160.0,0.0,False,0,0
2025-06-29,C08,0,25.6,0.0,False,0,0
2025-06-30,A01,30,2821.7,0.0,False,0,1
2025-06-30,A02,188,2704.0,2460.0,False,0,1
2025-06-30,A03,17,516.0,863.0,False,0,0
2025-06-30,A04,3,304.8,0.0,False,0,0
2025-06-30,A05,262,3464.0,3509.0,False,0,1
2025-06-30,A06,167,3663.0,11905.0,False,0,1
2025-06-30,A07,12,1038.0,0.0,False,0,0
2025-06-30,A08,2,111.0,0.0,False,0,0
2025-06-30,A09,10,754.0,0.0,False,0,0
2025-06-30,A10,37,0.0,15813.0,False,37,0
2025-06-30,B01,0,99.5,350.0,False,0,0
2025-06-30,B02,11,1790.0,0.0,False,0,0
2025-06-30,B03,3,16.5,749.0,False,0,0
2025-06-30,B04,10,394.0,0.0,False,0,0
2025-06-30,B05,0,346.0,0.0,False,0,0
2025-06-30,B06,0,962.0,0.0,False,0,0
2025-06-30,B07,94,1803.0,5088.0,False,0,0
2025-06-30,B08,5,1844.0,0.0,False,0,0
2025-06-30,B09,0,702.0,0.0,False,0,0
2025-06-30,B10,0,142.3,0.0,False,0,0
2025-06-30,B11,2,485.0,0.0,False,0,0
2025-06-30,B12,18,1557.0,0.0,False,0,0
2025-06-30,C01,0,0.0,68.0,False,0,0
2025-06-30,C02,24,161.0,0.0,False,0,0
2025-06-30,C03,1,94.0,0.0,False,0,0
2025-06-30,C04,0,220.0,0.0,False,0,0
2025-06-30,C05,0,168.0,0.0,False,0,0
2025-06-30,C06,0,228.0,0.0,False,0,0
2025-06-30,C07,6,154.0,0.0,False,0,0
2025-06-30,C08,0,23.0,0.0,False,0,0
2025-07-01,A01,5,2694.0,0.0,False,0,1
2025-07-01,A02,7,2696.0,2460.0,False,0,1
2025-07-01,A03,7,509.0,863.0,False,0,0
2025-07-01,A04,1,319.6,0.0,False,0,0
2025-07-01,A05,113,3350.0,3509.0,False,0,1
2025-07-01,A06,2,3563.7,11905.0,False,0,1
2025-07-01,A07,4,1034.0,0.0,False,0,0
2025-07-01,A08,5,106.0,0.0,False,0,0
2025-07-01,A09,0,754.0,0.0,False,0,0
2025-07-01,A10,283,0.0,15813.0,False,283,0
2025-07-01,B01,12,105.0,350.0,False,0,0
2025-07-01,B02,2,1788.0,0.0,False,0,0
2025-07-01,B03,2,15.0,749.0,False,0,0
2025-07-01,B04,1,393.0,0.0,False,0,0
2025-07-01,B05,0,346.0,0.0,False,0,0
2025-07-01,B06,21,871.3,0.0,False,0,0
2025-07-01,B07,222,1581.0,5088.0,False,0,0
2025-07-01,B08,8,1836.0,0.0,False,0,0
2025-07-01,B09,2,700.0,0.0,False,0,0
2025-07-01,B10,0,139.0,0.0,False,0,0
2025-07-01,B11,1,484.0,0.0,False,0,0
2025-07-01,B12,2,1555.0,0.0,False,0,0
2025-07-01,C01,0,0.0,68.0,False,0,0
2025-07-01,C02,15,146.0,0.0,False,0,0
2025-07-01,C03,2,92.0,0.0,False,0,0
2025-07-01,C04,0,220.0,0.0,False,0,0
2025-07-01,C05,2,166.0,0.0,False,0,0
2025-07-01,C06,3,225.0,0.0,False,0,0
2025-07-01,C07,3,167.5,0.0,False,0,0
2025-07-01,C08,2,21.0,0.0,False,0,0
2025-07-02,A01,3,2690.0,0.0,False,0,1
2025-07-02,A02,79,2616.0,2460.0,False,0,1
2025-07-02,A03,14,495.0,863.0,False,0,0
2025-07-02,A04,9,319.0,0.0,False,0,0
2025-07-02,A05,118,3231.0,3509.0,False,0,1
2025-07-02,A06,625,3034.0,11905.0,False,0,1
2025-07-02,A07,5,1029.0,0.0,False,0,0
2025-07-02,A08,1,105.0,0.0,False,0,0
2025-07-02,A09,0,754.0,0.0,False,0,0
2025-07-02,A10,1,0.0,15813.0,False,1,0
2025-07-02,B01,2,103.0,350.0,False,0,0
2025-07-02,B02,2,1786.0,0.0,False,0,0
2025-07-02,B03,3,12.0,749.0,False,0,0
2025-07-02,B04,3,390.0,0.0,False,0,0
2025-07-02,B05,4,342.0,0.0,False,0,0
2025-07-02,B06,47,761.0,0.0,False,0,0
2025-07-02,B07,349,1232.0,5088.0,False,0,0
2025-07-02,B08,15,1821.0,0.0,False,0,0
2025-07-02,B09,7,693.0,0.0,False,0,0
2025-07-02,B10,0,139.0,0.0,False,0,0
2025-07-02,B11,3,481.0,0.0,False,0,0
2025-07-02,B12,2,1553.0,0.0,False,0,0
2025-07-02,C01,0,0.0,68.0,False,0,0
2025-07-02,C02,1,145.0,0.0,False,0,0
2025-07-02,C03,1,102.6,0.0,False,0,0
2025-07-02,C04,0,210.4,0.0,False,0,0
2025-07-02,C05,2,184.1,0.0,False,0,0
2025-07-02,C06,1,224.0,0.0,False,0,0
2025-07-02,C07,0,151.0,0.0,False,0,0
2025-07-02,C08,2,19.0,102.0,True,0,0
2025-07-03,A01,1,2688.0,0.0,False,0,1
2025-07-03,A02,246,2370.0,2460.0,False,0,0
2025-07-03,A03,9,486.0,863.0,False,0,0
2025-07-03,A04,7,312.0,0.0,False,0,0
2025-07-03,A05,65,3165.0,3509.0,False,0,1
2025-07-03,A06,65,2968.0,11905.0,False,0,1
2025-07-03,A07,26,1003.0,0.0,False,0,0
2025-07-03,A08,16,89.0,338.0,True,0,0
2025-07-03,A09,11,743.0,0.0,False,0,0
2025-07-03,A10,143,0.0,15813.0,False,143,0
2025-07-03,B01,3,100.0,350.0,False,0,0
2025-07-03,B02,1,1785.0,0.0,False,0,0
2025-07-03,B03,1,11.0,749.0,False,0,0
2025-07-03,B04,3,387.0,0.0,False,0,0
2025-07-03,B05,1,341.0,0.0,False,0,0
2025-07-03,B06,13,881.0,0.0,False,0,0
2025-07-03,B07,168,1064.0,5088.0,False,0,0
2025-07-03,B08,4,2005.8,0.0,False,0,0
2025-07-03,B09,2,691.0,0.0,False,0,0
2025-07-03,B10,6,133.0,0.0,False,0,0
2025-07-03,B11,9,472.0,0.0,False,0,0
2025-07-03,B12,10,1543.0,0.0,False,0,0
2025-07-03,C01,2,0.0,68.0,False,2,0
2025-07-03,C02,10,135.0,0.0,False,0,0
2025-07-03,C03,0,91.0,0.0,False,0,0
2025-07-03,C04,6,214.0,0.0,False,0,0
2025-07-03,C05,2,162.0,0.0,False,0,0
2025-07-03,C06,10,214.0,0.0,False,0,0
2025-07-03,C07,6,137.6,0.0,False,0,0
2025-07-03,C08,0,19.0,102.0,False,0,0
2025-07-04,A01,115,2572.0,0.0,False,0,1
2025-07-04,A02,135,2235.0,2460.0,False,0,0
2025-07-04,A03,0,486.0,863.0,False,0,0
2025-07-04,A04,4,308.0,0.0,False,0,0
2025-07-04,A05,2,3162.0,3509.0,False,0,1
2025-07-04,A06,142,2825.0,11905.0,False,0,1
2025-07-04,A07,2,927.7,788.0,True,0,0
2025-07-04,A08,0,89.0,338.0,False,0,0
2025-07-04,A09,2,741.0,0.0,False,0,0
2025-07-04,A10,236,0.0,15813.0,False,236,0
2025-07-04,B01,2,98.0,350.0,False,0,0
2025-07-04,B02,0,1785.0,0.0,False,0,0
2025-07-04,B03,1,10.0,749.0,False,0,0
2025-07-04,B04,0,387.0,0.0,False,0,0
2025-07-04,B05,0,391.5,0.0,False,0,0
2025-07-04,B06,12,869.0,0.0,False,0,0
2025-07-04,B07,25,1039.0,5088.0,False,0,0
2025-07-04,B08,3,1814.0,0.0,False,0,0
2025-07-04,B09,1,690.0,0.0,False,0,0
2025-07-04,B10,0,133.0,0.0,False,0,0
2025-07-04,B11,20,452.0,0.0,False,0,0
2025-07-04,B12,35,1508.0,0.0,False,0,0
2025-07-04,C01,0,0.0,68.0,False,0,0
2025-07-04,C02,0,135.0,0.0,False,0,0
2025-07-04,C03,0,91.0,0.0,False,0,0
2025-07-04,C04,6,208.0,0.0,False,0,0
2025-07-04,C05,6,156.0,0.0,False,0,0
2025-07-04,C06,8,206.0,0.0,False,0,0
2025-07-04,C07,2,143.0,0.0,False,0,0
2025-07-04,C08,0,19.0,102.0,False,0,0
2025-07-05,A01,76,2495.0,0.0,False,0,1
2025-07-05,A02,93,2142.0,2460.0,False,0,0
2025-07-05,A03,14,472.0,863.0,False,0,0
2025-07-05,A04,0,308.0,0.0,False,0,0
2025-07-05,A05,212,2949.0,3509.0,False,0,1
2025-07-05,A06,2,2822.0,11905.0,False,0,1
2025-07-05,A07,23,978.0,788.0,False,0,0
2025-07-05,A08,1,88.0,338.0,False,0,0
2025-07-05,A09,8,733.0,0.0,False,0,0
2025-07-05,A10,334,0.0,15813.0,False,334,0
2025-07-05,B01,4,94.0,350.0,False,0,0
2025-07-05,B02,1,1784.0,0.0,False,0,0
2025-07-05,B03,3,7.0,749.0,False,0,0
2025-07-05,B04,0,387.0,0.0,False,0,0
2025-07-05,B05,3,338.0,0.0,False,0,0
2025-07-05,B06,1,868.0,0.0,False,0,0
2025-07-05,B07,49,990.0,5088.0,False,0,0
2025-07-05,B08,14,1958.0,0.0,False,0,0
2025-07-05,B09,1,689.0,0.0,False,0,0
2025-07-05,B10,2,141.7,0.0,False,0,0
2025-07-05,B11,7,445.0,0.0,False,0,0
2025-07-05,B12,24,1283.9,0.0,False,0,0
2025-07-05,C01,0,0.0,68.0,False,0,0
2025-07-05,C02,1,134.0,0.0,False,0,0
2025-07-05,C03,1,90.0,0.0,False,0,0
2025-07-05,C04,0,208.0,0.0,False,0,0
2025-07-05,C05,0,172.0,0.0,False,0,0
2025-07-05,C06,9,197.0,0.0,False,0,0
2025-07-05,C07,0,143.0,0.0,False,0,0
2025-07-05,C08,0,20.0,102.0,False,0,0
2025-07-06,A01,7,2487.0,0.0,False,0,1
2025-07-06,A02,17,2125.0,2460.0,False,0,0
2025-07-06,A03,20,452.0,863.0,False,0,0
2025-07-06,A04,0,308.0,0.0,False,0,0
2025-07-06,A05,15,2933.0,3509.0,False,0,1
2025-07-06,A06,903,1919.0,11905.0,False,0,0
2025-07-06,A07,18,960.0,788.0,False,0,0
2025-07-06,A08,0,88.0,338.0,False,0,0
2025-07-06,A09,28,678.6,0.0,False,0,0
2025-07-06,A10,86,0.0,15813.0,False,86,0
2025-07-06,B01,1,93.6,350.0,False,0,0
2025-07-06,B02,1,1783.0,0.0,False,0,0
2025-07-06,B03,4,3.0,749.0,False,0,0
2025-07-06,B04,5,382.0,0.0,False,0,0
2025-07-06,B05,2,336.0,0.0,False,0,0
2025-07-06,B06,7,861.0,0.0,False,0,0
2025-07-06,B07,7,983.0,5088.0,False,0,0
2025-07-06,B08,11,1827.6,0.0,False,0,0
2025-07-06,B09,0,689.0,0.0,False,0,0
2025-07-06,B10,0,131.0,0.0,False,0,0
2025-07-06,B11,1,444.0,0.0,False,0,0
